Location,Lat,Lon,LocationURL,State
BUNDALONG,-36.0300025,146.164753,GA ,
BUNDALONG,-36.0509019,146.1317965,VIC ,
BUNDAMBA,-27.6044445,152.8091736,QLD ,
BUNDANOON,-34.65851,150.29913,GA ,
BUNDARA,-36.9861503,147.3374025,VIC ,
BUNDARRA,-30.171798,151.0758795,GA ,
BUNDEENA,-34.085085,151.151245,GA ,
BUNDI,-26.13472,149.57778,QLD ,
BUNDING,-37.5380975,144.1712261,VIC ,
BUNDOCK,-20.66278,142.89333,QLD ,
BUNDOORA,-22.97528,148.46333,QLD ,
BUNDOORA,-37.6833565,145.0665181,VIC ,
BUNDOORA,-37.6984566,145.0690488,VIC ,
BUNDOORA,-37.7117303,145.0478629,VIC ,
BUNERBA,-23.88333333,150.3,QLD ,
BUNERU,-23.95,150.1666667,QLD ,
BUNG BONG,-37.0878192,143.5943934,VIC ,
BUNG BONG,-37.1170286,143.55219,VIC ,
BUNGABAN,-25.92333,150.18556,QLD ,
BUNGADOO,-24.99556,152.08444,QLD ,
BUNGADOR,-38.4286006,143.3218869,VIC ,
BUNGAL,-37.7174704,144.1330597,VIC ,
BUNGALALLY,-36.7972155,142.2544994,VIC ,
BUNGALOW,-16.9383316,145.7555542,QLD ,
BUNGAREE,-37.5610175,144.0012419,VIC ,
BUNGEET WEST,-36.3372243,145.9970145,VIC ,
BUNGEET,-36.2816608,146.0578755,VIC ,
BUNGENDORE,-35.256253,149.4404155,GA ,
BUNGEWORGORAI,-26.47806,148.61139,QLD ,
BUNGIL,-26.65944,148.78417,QLD ,
BUNGIL,-36.0668178,147.3977787,VIC ,
BUNGULUKE,-36.0570933,143.3571472,VIC ,
BUNGUNDARRA,-23.045834,150.640274,QLD ,
BUNGUNYA,-28.4248133,149.6569528,QLD ,
BUNGUNYA,-28.43361,149.67833,QLD ,
BUNINYONG (CENTRAL BUSINESS DISTRICT) NEIGHBOURHOOD SAFER PLACE,-37.6498207,143.8854877,VIC ,
BUNINYONG,-37.6384704,143.9271301,VIC ,
BUNINYONG,-37.65019,143.88388,GA ,
BUNINYONG,-37.6541279,143.8871937,VIC ,
BUNJURGEN,-28.039722,152.617218,QLD ,
BUNKERS HILL,-27.61666667,151.8333333,QLD ,
BUNKERS HILL,-37.5745411,143.7451127,VIC ,
BUNSTONS,-36.9593056,146.26875,VIC ,
BUNYA CREEK,-25.37194,152.83583,QLD ,
BUNYA MOUNTAINS (SOUTH BURNETT REGIONAL),-26.88167,151.64,QLD ,
BUNYA MOUNTAINS (WESTERN DOWNS REGIONAL),-26.87806,151.55,QLD ,
BUNYA,-27.36527824,152.945282,QLD ,
BUNYAVILLE,-27.36666667,152.9666667,QLD ,
BUNYIP NORTH,-38.0625202,145.7257232,VIC ,
BUNYIP,-38.09789,145.71606,GA ,
BUNYIP,-38.1020505,145.7226577,VIC ,
BURAGWONDUC,-37.4859642,146.7597784,VIC ,
BURANDA,-27.5,153.0333333,QLD ,
BURBANK,-27.55833244,153.1588898,QLD ,
BURDELL,-19.24777794,146.6966705,QLD ,
BUREKUP,-33.30707,115.81368,GA ,
BURGAMOO,-18.73333333,146.15,QLD ,
BURGLARS GAP,-37.3973611,149.4640278,VIC ,
BURGOWAN,-25.34972,152.65111,QLD ,
BURKES BRIDGE,-35.836345,144.3375465,VIC ,
BURKES FLAT,-36.6408525,143.5609185,VIC ,
BURKETOWN,-17.7407191,139.5478584,QLD ,
BURKETOWN,-17.7409975,139.547941,GA ,
BURKETOWN,-17.85266495,139.6208954,QLD ,
BURLEIGH HEADS,-28.10388947,153.4355621,QLD ,
BURLEIGH WATERS,-28.08750153,153.4355621,QLD ,
BURLEIGH,-20.29402542,143.0544891,QLD ,
BURLEIGH,-28.09111,153.45278,QLD ,
BURLEIGH,-37.8498611,145.4426389,VIC ,
BURLEIGH,-37.8506944,145.4270833,VIC ,
BURNBANK,-37.2294609,143.5948257,VIC ,
BURNCLUITH,-26.58056,150.72917,QLD ,
BURNDALE,-38.4881944,145.6793056,VIC ,
BURNETT CREEK,-28.263611,152.5961,QLD ,
BURNETT HEADS,-24.765077,152.4136885,GA ,
BURNETT HEADS,-24.774166,152.417221,QLD ,
BURNETT HEADS,-24.77499962,152.4083252,QLD ,
BURNEWANG,-36.4776316,144.6718442,VIC ,
BURNIE,-41.05584,145.90375,GA ,
BURNLEY,-37.8297849,145.017257,VIC ,
BURNS BEND,-36.78625,145.9643056,VIC ,
BURNSIDE HEIGHTS,-37.73298,144.7559215,VIC ,
BURNSIDE,-26.63166618,152.9344482,QLD ,
BURNSIDE,-37.7502019,144.7524738,VIC ,
BURNT BRIDGE,-37.34625,146.05625,VIC ,
BURNT CAMP,-37.5265278,146.3029167,VIC ,
BURONGA,-34.17034,142.18152,GA ,
BURPENGARY EAST,-27.14444,153.00028,QLD ,
BURPENGARY,-27.15451582,152.9730037,QLD ,
BURPENGARY,-27.155556,152.961105,QLD ,
BURRA BURRI,-26.42417,151.0475,QLD ,
BURRA,-33.67171,138.92835,GA ,
BURRAMBOOT,-36.5311871,144.833987,VIC ,
BURRAMINE SOUTH,-36.0731062,145.8469282,VIC ,
BURRAMINE,-36.0112145,145.8818402,VIC ,
BURRAR ISLET,-10.146111,142.820831,QLD ,
BURRAWANG LOOKOUT,-28.199745,153.213527,QLD ,
BURRAWANG,-34.59282,150.51703,GA ,
BURREREO,-36.51375,142.7323611,VIC ,
BURRILL LAKE,-35.38921,150.44369,GA ,
BURRINGBAR,-28.4358,153.47324,GA ,
BURROIN,-35.6606944,142.3159722,VIC ,
BURROWYE,-36.037132,147.5360407,VIC ,
BURRUM HEADS,-25.18424507,152.6138302,QLD ,
BURRUM HEADS,-25.184978,152.613275,GA ,
BURRUM HEADS,-25.208055,152.608063,QLD ,
BURRUM RIVER,-25.270555,152.589996,QLD ,
BURRUM TOWN,-25.32889,152.58722,QLD ,
BURRUM,-25.3,152.5666667,QLD ,
BURRUM,-36.6173611,142.7345833,VIC ,
BURRUMBA,-25.2,152.55,QLD ,
BURRUMBEET,-37.4875604,143.6487256,VIC ,
BURRUMBEET,-37.4966362,143.5918169,VIC ,
BURRUPA,-38.70125,143.2481944,VIC ,
BURTON WELL,-26.835397,151.551456,QLD ,
BURTON,-21.59,148.072495,QLD ,
BURUA,-23.94444,151.20694,QLD ,
BURWOOD EAST,-37.8537245,145.150335,VIC ,
BURWOOD,-37.8486584,145.113909,VIC ,
BURWOOD,-37.8556494,145.1047264,VIC ,
BUSH GROVE,-26.71666667,151.2666667,QLD ,
BUSHFIELD,-38.322912,142.5286724,VIC ,
BUSHFIELD,-38.3272478,142.508134,VIC ,
BUSHLAND BEACH,-19.192307,146.676387,GA ,
BUSHLAND BEACH,-19.20166779,146.6797333,QLD ,
BUSHLEY,-23.592222,150.26889,QLD ,
BUSHY PARK,-37.8533906,147.0113449,VIC ,
BUSSELTON,-33.65249,115.3455,GA ,
BUTCHERS CORNER,-23.85,150.9333333,QLD ,
BUTCHERS CREEK,-17.33972359,145.6986084,QLD ,
BUTCHERS RIDGE,-37.262061,148.2606125,VIC ,
BUTE,-33.86561,138.00659,GA ,
BUTHURRA,-20.98333333,148.8666667,QLD ,
BUTRU,-21.48793613,139.7239753,QLD ,
BUXTON,-25.18583298,152.4955597,QLD ,
BUXTON,-34.26017,150.53288,GA ,
BUXTON,-37.4239,145.70897,GA ,
BUXTON,-37.4350956,145.713843,VIC ,
BYADUK NORTH,-37.8633475,141.9891385,VIC ,
BYADUK,-37.9344006,141.8660213,VIC ,
BYADUK,-37.9391542,141.9726786,VIC ,
BYADUK,-37.9767692,141.9665778,VIC ,
BYAWATHA,-36.288695,146.4727087,VIC ,
BYBERA,-28.2675,150.93917,QLD ,
BYEE,-26.18388748,151.8513947,QLD ,
BYELLEE,-23.87249947,151.1966705,QLD ,
BYER,-21.15,148.6,QLD ,
BYERSTOWN,-16.03333333,144.7166667,QLD ,
BYFIELD,-22.84918,150.65189,GA ,
BYFIELD,-22.889723,150.638046,QLD ,
BYFORD,-32.22099,116.009,GA ,
BYLANDS,-37.3508413,144.8867244,VIC ,
BYLANDS,-37.3580884,144.9594156,VIC ,
BYMOUNT EAST,-26.06666667,148.6,QLD ,
BYMOUNT,-26.09194,148.62528,QLD ,
BYRNE,-36.5543056,146.3809722,VIC ,
BYRNESIDE,-36.4137846,145.1652629,VIC ,
BYRNESTOWN,-25.521944,151.767776,QLD ,
BYRNEVILLE,-36.5115278,142.3368056,VIC ,
BYRON BAY,-28.64201,153.61194,GA ,
Baa Budjeree,-32.5152,149.1012,NSW ,
Baan Baa,-30.5991,149.954,NSW ,
Baandee North,-31.36667,117.9031,WA ,
Baandee,-31.52861,117.9781,WA ,
Baandee,-31.58056,117.9814,WA ,
Babakin,-32.11959,118.0243,WA ,
Babakin,-32.13764,118.0448,WA ,
Babbacooringanna,-20.64116,118.2577,WA ,
Babbage Island,-24.87651,113.6342,WA ,
Babinda,-17.34666824,145.9230652,AHO ,
Babinda,-31.9274,146.514,NSW ,
Babjarrimannos,-21.82648,114.0733,WA ,
Babjarrimannos,-21.82648087,114.0733032,AHO ,
Babyl Creek,-28.7202,152.8004,NSW ,
Back Beach Road,-38.49674988,145.1878052,AHO ,
Back Creek,-28.406,153.1729,NSW ,
Back Creek,-30.1285,150.2698,NSW ,
Back Creek,-31.9652,152.0596,NSW ,
Back Creek,-33.5985,147.8679,NSW ,
Back Creek,-33.8652,147.4012,NSW ,
Back Creek,-35.3474,149.9368,NSW ,
Back Creek,-36.9735,149.8096,NSW ,
Back Forest,-34.8485,150.6846,NSW ,
Back Paddock Public School,-35.5652,146.1179,NSW ,
Back Paddock,-35.5652,146.1179,NSW ,
Back Valley,-35.53517,138.53942,SA ,
Back Yamma,-33.3152,148.1346,NSW ,
Backmede,-28.7485,153.0179,NSW ,
Backwater,-30.0652,151.8846,NSW ,
Backy Point,-32.91483676,137.7888086,SA ,
Baddera,-28.28209,114.6345,WA ,
Baden Park,-32.1818,144.1846,NSW ,
Baden,-42.43000031,147.4600067,TAS ,
Badgebup,-33.60194,117.8844,WA ,
Badgebup,-33.62972,117.8994,WA ,
Badger Corner Road,-40.22235489,148.1897583,AHO ,
Badger Ground,-32.6485,149.9679,NSW ,
Badger Head,-41.09999847,146.6699982,TAS ,
Badgerin Rock,-30.78153,117.3206,WA ,
Badgerys Creek,-33.8817,150.7441,NSW ,
Badgerys Crossing Place,-34.7818,150.1012,NSW ,
Badgetopping,-31.62375,117.8237,WA ,
Badgin,-31.80821,116.9906,WA ,
Badgingarra,-30.39389,115.8417,WA ,
Badgingarra,-30.39861,115.5542,WA ,
Badhara,-35.23357541,136.9625796,SA ,
Badja,-36.0485,149.5346,NSW ,
Badjaling Estate,-31.97154,117.3876,WA ,
Badjaling,-31.95,117.4736,WA ,
Badjaling,-31.99722,117.4989,WA ,
Badkins Point,-31.3985,151.1346,NSW ,
Badu,-10.13239861,142.1875,AHO ,
Baerami Creek,-32.4652,150.4846,NSW ,
Baerami,-32.3818,150.4679,NSW ,
Bagdad,-34.5485,147.4846,NSW ,
Bagdad,-42.63000107,147.2200012,TAS ,
Baggot Well,-34.30236,138.98345,SA ,
Bagnoo,-31.4652,152.5346,NSW ,
Bago Lookout,-31.4985,152.7012,NSW ,
Bago,-31.5068,152.6679,NSW ,
Bagot Street,-41.15797424,146.8184052,AHO ,
Bagot Well,-34.30236,138.98345,SA ,
Bagot,-12.416125,130.855153,NT ,
Bagotville,-28.9818,153.4179,NSW ,
Baileys Lookout,-30.8818,149.7346,NSW ,
Baillie Street,-23.83978167,151.2421518,AHO ,
Bailup,-31.72544,116.2773,WA ,
Bailup,-31.73988,116.3115,WA ,
Baines,-15.8388,129.69,NT ,
Baird Bay,-33.14746781,134.3631655,SA ,
Baird Bay,-33.14746857,134.3631592,AHO ,
Bairnsdale,-37.82289123,147.6104126,AHO ,
Bakana,-31.3652,150.5512,NSW ,
Bakara Well,-34.57446,139.84352,SA ,
Bakara,-34.65604,139.78203,SA ,
Baker Gully,-35.13301,138.64008,SA ,
Bakers Beach,-41.13999939,146.6000061,TAS ,
Bakers Creek,-30.2818,151.0179,NSW ,
Bakers Creek,-30.3207,150.9979,NSW ,
Bakers Creek,-30.8191,152.7193,NSW ,
Bakers Creek,-31.9485,152.1012,NSW ,
Bakers Downfall,-31.4818,151.3512,NSW ,
Bakers Hill,-31.73544,116.4504,WA ,
Bakers Hill,-31.75071,116.4554,WA ,
Bakers Junction,-34.92879,117.9135,WA ,
Bakers Swamp,-32.781,148.9153,NSW ,
Bakewell Town,-34.90174,138.63753,SA ,
Bakewell,-12.4967,130.9931,NT ,
Balaclava,-34.4407,150.4807,NSW ,
Baladjie,-30.98429,118.9387,WA ,
Balagundi,-30.72731,121.682,WA ,
Balaklava North,-34.14175,138.41336,SA ,
Balaklava South Extension,-34.15318,138.418,SA ,
Balaklava South,-34.15135,138.41836,SA ,
Balaklava West,-34.14474,138.40733,SA ,
Balaklava,-34.14756087,138.4158148,SA ,
Balala,-30.6132,151.3351,NSW ,
Balanundurup,-33.80222,117.2714,WA ,
Balbanup,-34.11129,116.6651,WA ,
Balbarrup,-34.19417,116.2822,WA ,
Balbarrup,-34.21186,116.2012,WA ,
Balbarrup,-34.22917,116.2017,WA ,
Balcatta,-31.87628,115.8173,WA ,
Balcolyn,-33.0947,151.552,NSW ,
Balcombe,-38.2583313,145.0225067,AHO ,
Bald Blair,-30.1734,151.8156,NSW ,
Bald Hills,-30.3485,152.4512,NSW ,
Bald Hills,-33.0318,149.4179,NSW ,
Bald Hills,-35.48737,138.40205,SA ,
Bald Hills,-36.9068,149.8346,NSW ,
Bald Knob,-30.2485,152.9846,NSW ,
Bald Nob,-29.6318,151.9679,NSW ,
Bald Ridge,-33.9318,149.4346,NSW ,
Baldersleigh,-30.2555,151.426,NSW ,
Baldersleigh,-30.2652,151.3846,NSW ,
Baldina,-33.68892,139.0788,SA ,
Baldivis,-32.31406,115.8329,WA ,
Baldry,-32.8652,148.5012,NSW ,
Baldry,-33.65111,138.75179,SA ,
Baleveolan,-33.2485,146.8679,NSW ,
Balfour,-41.25999832,144.8999939,TAS ,
Balfours Peak,-29.4605,150.7776,NSW ,
Balfours Well,-26.36626,132.06518,SA ,
Balga,-31.85934,115.8387,WA ,
Balgarri,-30.48204,121.1173,WA ,
Balgerbine,-30.29111,116.3306,WA ,
Balgonnia,-33.1152,151.5512,NSW ,
Balgowan,-34.32503891,137.4947357,AHO ,
Balgowan,-34.32504,137.49473,SA ,
Balgowlah Heights,-33.80427551,151.260025,AHO ,
Balgowlah Heights,-33.8078,151.265,NSW ,
Balgowlah,-33.7946,151.2609,NSW ,
Balgowlah,-33.79494095,151.2572022,AHO ,
Balgownie,-34.3852,150.8696,NSW ,
Balgownie,-34.39505386,150.8805084,AHO ,
Balhannah,-34.99063,138.82824,SA ,
Bali,-30.97538,121.0276,WA ,
Balickera,-32.6485,151.8096,NSW ,
Balingup,-33.78547,115.984,WA ,
Balingup,-33.78556,115.9839,WA ,
Balkuling,-31.95278,117.1569,WA ,
Balkuling,-31.98111,117.1178,WA ,
Balla Balla,-20.69444,117.7886,WA ,
Balla Balla,-20.69449,117.7886,WA ,
Balla North,-27.97,114.9686,WA ,
Balla,-28.04042,114.9839,WA ,
Ballacara,-32.6652,151.7846,NSW ,
Balladong,-31.9271,116.739,WA ,
Balladonia,-32.10174,124.1776,WA ,
Balladonia,-32.45758,123.8659,WA ,
Balladoran,-31.8568,148.6596,NSW ,
Ballajura,-31.83628,115.8918,WA ,
Ballalaba,-35.5985,149.6346,NSW ,
Ballara Park,-35.01022,138.53073,SA ,
Ballast Head,-35.76041,137.76613,SA ,
Ballaying,-33.3075,117.5592,WA ,
Ballbank,-35.4485,143.9679,NSW ,
Balldale,-35.8485,146.5179,NSW ,
Ballengara,-31.3152,152.7012,NSW ,
Ballengarra,-31.3152,152.7012,NSW ,
Ballidu West,-30.60459,116.657,WA ,
Ballidu,-30.59611,116.7717,WA ,
Ballimore,-32.1902,148.8846,NSW ,
Ballimore,-32.2224,148.9204,NSW ,
Ballina,-28.8318,153.5346,NSW ,
Ballina,-28.8441,153.5579,NSW ,
Ballina,-28.86598396,153.5597992,AHO ,
Balline Kalbarri Road,-27.96781921,114.1858902,AHO ,
Balline Road,-28.17399025,114.27845,AHO ,
Ballinyoo Ward  Murchison,-27.34444,115.7056,WA ,
Bally Bally,-32.21333,117.1367,WA ,
Bally Park,-42.84999847,147.6100006,TAS ,
Ballyroe,-34.0485,149.5679,NSW ,
Balmain East,-33.8485,151.1846,NSW ,
Balmain East,-33.85721207,151.1932221,AHO ,
Balmain,-33.8485,151.1679,NSW ,
Balmain,-33.85728073,151.183197,AHO ,
Balmoral Corner,-32.2818,150.8679,NSW ,
Balmoral Estate,-34.8618,138.48165,SA ,
Balmoral Gardens,-34.86371,138.47854,SA ,
Balmoral,-33.043,151.5762,NSW ,
Balmoral,-33.82266235,151.2483521,AHO ,
Balmoral,-34.3077,150.521,NSW ,
Balmoral,-34.3152,150.5179,NSW ,
Balmoral,-34.8594,138.47806,SA ,
Balmoral,-34.86013,138.67982,SA ,
Balnarring Beach,-38.39236069,145.1187439,AHO ,
Balranald,-34.6318,143.5679,NSW ,
Balranald,-34.6385,143.5604,NSW ,
Baltzer Lookout,-33.5818,150.3179,NSW ,
Balwarra Heights,-29.7152,152.9346,NSW ,
Balyinnarup,-34.35324,116.4251,WA ,
Bamaga,-10.88794041,142.3888855,AHO ,
Bamarang,-34.8985,150.5179,NSW ,
Bamarong,-34.8985,150.5179,NSW ,
Bambanup,-31.42516,115.904,WA ,
Bamboo,-20.92559,120.2105,WA ,
Bambun,-31.42572,115.8806,WA ,
Bananda,-35.10627235,137.4053477,SA ,
Bananda,-35.13567513,137.3398063,SA ,
Bananta,-35.10627235,137.4053477,SA ,
Banca,-41.02000046,147.8000031,TAS ,
Bancroft Street,-38.35639191,141.6168366,AHO ,
Banda Banda,-31.1902,152.4512,NSW ,
Bandon Grove,-32.2671,151.6979,NSW ,
Bandon Grove,-32.2985,151.7179,NSW ,
Bandon,-33.4985,148.3012,NSW ,
Bandulla,-31.7818,149.0846,NSW ,
Bandy Creek Road,-33.82975769,121.9378586,AHO ,
Bandy Creek,-33.81611,121.9778,WA ,
Bandy Creek,-33.82918549,121.9451523,AHO ,
Bandya,-27.93089,122.2439,WA ,
Bangadang,-35.2488,147.9543,NSW ,
Bangadang,-35.2734,147.9831,NSW ,
Bangadilly,-34.438,150.1348,NSW ,
Bangalay,-34.5818,150.8346,NSW ,
Bangalee,-34.842,150.5522,NSW ,
Bangalow,-28.6818,153.5179,NSW ,
Bangalup,-34.47963,116.9165,WA ,
Bangaroo,-33.5985,148.4679,NSW ,
Bangaroo,-33.6152,148.6346,NSW ,
Bangemall,-24.20953,116.4555,WA ,
Bangham,-36.56429,140.93683,SA ,
Bangheet,-29.8316,150.4307,NSW ,
Bango,-34.7543,148.964,NSW ,
Bangor Town,-32.9541,138.15715,SA ,
Bangor,-32.9541,138.15715,SA ,
Bangor,-34.0156,151.0335,NSW ,
Bangor,-34.01759338,151.0380859,AHO ,
Bangor,-41.20999908,147.1300049,TAS ,
Baniyala,NT,136.2261,NT ,
Banjos Bore,-18.17802,127.7574,WA ,
Banjup,-32.1235,115.8765,WA ,
Banks Street,-15.46395779,145.2509766,AHO ,
Banks,-35.4723,149.09905,ACT ,
Banksia Camp,-35.0052,116.5076,WA ,
Banksia Grove,-31.69683,115.8073,WA ,
Banksia Park,-34.80971,138.73416,SA ,
Banksia Ward  Victoria Park,-31.97222,115.9056,WA ,
Banksia,-33.9465,151.1464,NSW ,
Banksiadale,-32.63323,116.1073,WA ,
Banksmeadow,-33.95656586,151.2096252,AHO ,
Banksmeadow,-33.9652,151.2179,NSW ,
Bankstown Aerodrome,-33.9235,150.9901,NSW ,
Bankstown,-33.9235,151.0346,NSW ,
Bannaby,-34.4152,150.0012,NSW ,
Bannister Ward  Canning,-32.04806,115.91,WA ,
Bannister,-32.65795,116.552,WA ,
Bannister,-32.67906,116.5201,WA ,
Bannister,-34.5985,149.4929,NSW ,
Bannockburn,-29.5985,151.0179,NSW ,
Bannycubba,-36.39806,140.84457,SA ,
Banoon,-30.5485,150.3762,NSW ,
Banora Point,-28.2227,153.5387,NSW ,
Banyabba,-29.3485,153.0179,NSW ,
Banzare Coast,-66.33330536,126.0500031,AHO ,
Banzare Coast,-67,126,AAD ,
Bar Beach,-32.93955994,151.762207,AHO ,
Bar Beach,-32.9402,151.7679,NSW ,
Bar Point,-33.493,151.1679,NSW ,
Bar Rock Lookout,-36.2152,150.1346,NSW ,
Bara,-32.5652,149.8346,NSW ,
Baraba,-34.34498,138.58992,SA ,
Barabba,-34.34498,138.58993,SA ,
Baradine,-30.9485,149.0679,NSW ,
Baraimal,-28.7152,152.9846,NSW ,
Barallier,-34.2652,150.0512,NSW ,
Barangaroo,-33.8485,151.2012,NSW ,
Bararmaradi,-35.08441,137.7458,SA ,
Barbalin,-30.89556,118.1167,WA ,
Barberton,-30.71194,115.9603,WA ,
Barbigal,-32.2235,148.8429,NSW ,
Barcoongere,-29.9318,153.2179,NSW ,
Barden Lookout,-33.5568,150.2235,NSW ,
Barden Ridge,-34.0355,151.0054,NSW ,
Bardia,-33.9766,150.8632,NSW ,
Bardini Estate,-34.89905,138.61388,SA ,
Bardini,-34.89905,138.61388,SA ,
Bardoc,-30.33342,121.2923,WA ,
Bardouroka,-32.7485,152.1679,NSW ,
Bardwell Park,-33.9358,151.124,NSW ,
Bardwell Valley,-33.9371,151.1332,NSW ,
Bare Camp,-31.1152,152.1846,NSW ,
Barellan,-34.2818,146.5679,NSW ,
Bargara,-24.81476021,152.4625702,AHO ,
Bargo,-34.2985,150.5846,NSW ,
Barham,-35.5807,144.1951,NSW ,
Barham,-35.6318,144.1179,NSW ,
Barigan Hole,-32.5485,149.9512,NSW ,
Barigan,-32.4485,149.9762,NSW ,
Barinia,-33.73771,138.619,SA ,
Barjarder,-27.58623,115.9273,WA ,
Bark Hut Campsite,-30.2818,150.1346,NSW ,
Bark Hut Corner,-30.9152,149.2012,NSW ,
Bark Hut,-30.2818,150.1346,NSW ,
Barkell Platform,-72.69077778,68.18569444,AAD ,
Barkers Bridge,-31.3818,151.7012,NSW ,
Barkers Lodge,-34.1485,150.5512,NSW ,
Barkers Vale,-28.5318,153.1179,NSW ,
Barkers Vale,-28.5366,153.1207,NSW ,
Barkly Street,-38.3591423,141.6159515,AHO ,
Barkodulga,-28.1318,115.7398,WA ,
Barlee,-34.21547,115.7551,WA ,
Barmedman,-34.1485,147.3846,NSW ,
Barmera,-34.25196,140.46547,SA ,
Barna,-33.17628702,136.6747019,SA ,
Barnbidja,-30.5485,143.8679,NSW ,
Barndioota,-31.92392363,138.1783791,SA ,
Barndioota,-31.92392491,138.1783794,SA ,
Barnes Bay,-43.11999893,147.3500061,TAS ,
Barnes Bay,-43.12319183,147.3672791,AHO ,
Barnes,-36.0318,144.7846,NSW ,
Barney Downs,-29.0574,152.1022,NSW ,
Barneys Point,-28.2152,153.5512,NSW ,
Barneys Reef,-32.1735,149.5096,NSW ,
Barnicle Street,-19.27891922,146.8229065,AHO ,
Barnoolut Estate,-37.87924,140.64839,SA ,
Barnsley,-32.9318,151.5846,NSW ,
Barooga,-35.9068,145.6929,NSW ,
Baroota Aboriginal Land,-32.94278,138.04413,SA ,
Baroota,-32.92509,137.98177,SA ,
Barossa Goldfields,-34.6516,138.83544,SA ,
Barossa,-34.63272,138.85363,SA ,
Barraba,-30.3818,150.6179,NSW ,
Barrabarra,-30.29292,116.9198,WA ,
Barrabup,-33.90222,115.6728,WA ,
Barrack Heights,-34.5652,150.8512,NSW ,
Barrack Point,-34.5652,150.8679,NSW ,
Barradale,-22.8637,114.955,WA ,
Barragan,-33.3985,148.6679,NSW ,
Barraganyatti,-30.8568,152.9346,NSW ,
Barragup,-32.54379,115.7943,WA ,
Barrajin,-33.3985,148.6679,NSW ,
Barrajong Station,-29.4818,143.8512,NSW ,
Barrallier,-34.2652,150.0512,NSW ,
Barrambie,-27.44398,119.1311,WA ,
Barratta,-35.1763,144.5476,NSW ,
Barraweelbarra,-28.3225,115.4322,WA ,
Barren Grounds,-34.6818,150.7179,NSW ,
Barren Grounds,-34.68796158,150.7218628,AHO ,
Barren Jumbo,-36.1985,149.7179,NSW ,
Barrengarry,-34.7152,150.5346,NSW ,
Barrenjoey Road,-33.61616898,151.3279114,AHO ,
Barrett Meadows,-34.97407,117.6446,WA ,
Barretta,-43.04000092,147.2599945,TAS ,
Barretta,-43.04430771,147.2661591,AHO ,
Barretts Creek,-29.3485,152.7512,NSW ,
Barretts Road,-40.44187361,148.1157379,AHO ,
Barringella,-34.9126,150.4577,NSW ,
Barrington Tops,-32.0235,151.4846,NSW ,
Barrington,-31.9818,151.8512,NSW ,
Barrington,-31.9818,151.9012,NSW ,
Barrington,-41.33000183,146.2700043,TAS ,
Barringun,-29.0152,145.7012,NSW ,
Barron Flat,-34.7818,150.3179,NSW ,
Barronhurst,-34.43214,116.0682,WA ,
Barrons Corner,-34.1152,150.4679,NSW ,
Barrow Island,-20.79785,115.4063,WA ,
Barrow Lookout,-33.6321,150.3137,NSW ,
Barry Beach,-38.70952988,146.3866425,AHO ,
Barry,-31.5818,151.3179,NSW ,
Barry,-33.6485,149.2679,NSW ,
Barryrenie,-33.7985,148.4679,NSW ,
Barrys Road,-38.62508011,145.5836945,AHO ,
Bartlett Closer Settlement Estate,-35.1708,139.42337,SA ,
Bartletts Closer Settlement Estate,-35.1708,139.42337,SA ,
Bartleville,-34.29913,138.5854,SA ,
Bartleys Creek,-33.1818,148.2179,NSW ,
Barton Street,-33.97355652,151.1460724,AHO ,
Barton Vale,-34.86203,138.60366,SA ,
Barton,-34.4184,139.13732,SA ,
Barton,-35.30739,149.14064,ACT ,
Bartons Mill,-32.05517,116.2062,WA ,
Barunga Gap,-33.82647082,138.1241002,SA ,
Barunga North,-33.66287,138.08473,SA ,
Barunga,-14.523625,132.866681,NT ,
Barunga,-14.5288,132.867,NT ,
Barwang,-34.431,148.4896,NSW ,
Barwon Heads,-38.27597046,144.4873657,AHO ,
Barwon,-30.9874,148.9512,NSW ,
Baryulgil,-29.2152,152.6012,NSW ,
Basalt Hill,-33.4568,150.6262,NSW ,
Basin Plain,-31.1152,150.0346,NSW ,
Basin View,-35.0928,150.5574,NSW ,
Basin View,-35.0985,150.5679,NSW ,
Baskerville,-31.79961,116.019,WA ,
Basket Range,-34.94049,138.76429,SA ,
Bass Highway,-38.43772125,145.4877167,AHO ,
Bass Highway,-40.85615158,145.3870544,AHO ,
Bass Highway,-41.06745529,145.9309692,AHO ,
Bass Highway,-41.18877411,146.3241272,AHO ,
Bass Hill,-33.8985,150.9957,NSW ,
Bass Point,-34.5985,150.8846,NSW ,
Bass Road,-38.48686981,145.480896,AHO ,
Bass,-38.48458099,145.4649048,AHO ,
Bassendean,-30.0652,151.1429,NSW ,
Bassendean,-31.90461,115.949,WA ,
Bassendean,-31.90906,115.9437,WA ,
Bassett Town,-34.60792,138.74246,SA ,
Bassett,-34.60921,138.74376,SA ,
Bassington,-32.64685,138.09661,SA ,
Bassington,-34.98325,138.56097,SA ,
Batalling,-33.33351,116.5823,WA ,
Batar Creek,-31.6652,152.6679,NSW ,
Batar,-31.6652,152.6846,NSW ,
Batchelor,-13.046286,131.028825,NT ,
Batchelor,-13.0873,131.0472,NT ,
Bateau Bay,-33.3818,151.4846,NSW ,
Bateau Bay,-33.38333893,151.4667053,AHO ,
Batehaven,-35.7318,150.2012,NSW ,
Batehaven,-35.73547745,150.2021179,AHO ,
Bateman,-32.05461,115.8468,WA ,
Bateman,-35.7152,150.1846,NSW ,
